id,denominacion,codigo,provincia,municipio,caracterizacion
20897,Poblado de Colonización de Villafranco del Guadalhorce,01290080018,Málaga,Alhaurín el Grande,Arquitectónica
22113,Ayuntamiento,01290080019,Málaga,Alhaurín el Grande,Arquitectónica
29412,Escudo de Armas de la Villa de Alhaurín El Grande del antiguo Pósito,01290080022,Málaga,Alhaurín el Grande,Sin Caracterización
18401,Iglesia Parroquial de la Inmaculada Concepción,01290100001,Málaga,Almargen,"Arquitectónica, Etnológica"
12946,Los Villares III,01290100004,Málaga,Almargen,Arqueológica
12947,Cerro Grana,01290100005,,,Arqueológica
6143,Arroyo de los Pedernales,01290100006,Málaga,Almargen,Arqueológica
12948,Cerro de la Cresta del Gallo,01290100007,Málaga,Almargen,Arqueológica
6144,Haza de Casablanca,01290100008,Málaga,Almargen,Arqueológica
6145,Cerrillo de las Madrigueras,01290100009,Málaga,Almargen,Arqueológica
6146,Haza del Almirón,01290100010,Málaga,Almargen,Arqueológica
12949,Las Huertas,01290100011,Málaga,Almargen,Arqueológica
12950,La Frenea,01290100012,Málaga,Almargen,Arqueológica
12951,Majaborrego,01290100014,Málaga,Almargen,Arqueológica
6147,Cerros de Capellanía,01290100015,Málaga,Almargen,Arqueológica
12952,Necrópolis del Haza de la Reina,01290100017,Málaga,Almargen,Arqueológica
8594,Molino de las Perillas Abajo,01290100018,Málaga,Almargen,Etnológica
8595,Molino de las Perillas Alto,01290100019,Málaga,Almargen,Etnológica
8596,Noria del Ruedo Guerrero,01290100020,Málaga,Almargen,Etnológica
18394,Vivienda 0021,01290100021,Málaga,Almargen,Etnológica
18395,Vivienda 0022,01290100022,Málaga,Almargen,Etnológica
18396,Vivienda 0023,01290100023,Málaga,Almargen,Etnológica
18397,Vivienda 0024,01290100024,Málaga,Almargen,Etnológica
18390,Vivienda 0025,01290100025,Málaga,Almargen,Etnológica
18391,Cementerio de Almargen,01290100026,Málaga,Almargen,Etnológica
12953,Los Villares I,01290100029,Málaga,Almargen,Arqueológica
12954,Los Villares II,01290100030,Málaga,Almargen,Arqueológica
3054,Castillo de Santi Petri,01290110001,Málaga,Almogía,"Arqueológica, Arquitectónica"
801,Castillo,01290110002,Málaga,Almogía,"Arqueológica, Arquitectónica"
3055,Abrigos Venta Fraile,01290110004,Málaga,Almogía,Arqueológica
3056,Despoblado de Los Villares,01290110005,Málaga,Almogía,Arqueológica
12956,Castellum el Campillo,01290110006,Málaga,Almogía,Arqueológica
3057,Hoya del Abad I,01290110007,Málaga,Almogía,Arqueológica
18392,Vivienda 0008,01290110008,Málaga,Almogía,Etnológica
18393,Vivienda 0009,01290110009,Málaga,Almogía,Etnológica
18386,Vivienda 0010,01290110010,Málaga,Almogía,Etnológica
8597,Vivienda 0011,01290110011,Málaga,Almogía,Etnológica
18387,Vivienda 0012,01290110012,Málaga,Almogía,Etnológica
3058,"Venta del Fraile, abrigo XX",01290110013,Málaga,Almogía,Arqueológica
12957,"Venta del Fraile, abrigo XXV",01290110014,Málaga,Almogía,Arqueológica
3059,"Venta del Fraile, abrigo LVIII",01290110015,Málaga,Almogía,Arqueológica
3060,"Venta del Fraile, abrigo LIX",01290110016,Málaga,Almogía,Arqueológica
12958,Abrigos de Chirino,01290110017,Málaga,Almogía,Arqueológica
3061,"Abrigo Chirino, I",01290110018,,,Arqueológica
3062,"Abrigo Chirino, II",01290110019,,,Arqueológica
12959,"Abrigo Chirino, III",01290110020,Málaga,Almogía,Arqueológica
3063,"Abrigo Chirino, IV",01290110021,Málaga,Almogía,Arqueológica
3036,Abrigo del Cerro de los Trébedes,01290110022,Málaga,Almogía,Arqueológica
3037,Cerro del Cabrero,01290110024,Málaga,Almogía,Arqueológica
12960,Torre de Venta del Fraile,01290110025,Málaga,Almogía,"Arqueológica, Arquitectónica"
3038,Cortijo Nuevo,01290110026,Málaga,Almogía,Arqueológica
12961,El Castillejo,01290110027,Málaga,Almogía,Arqueológica
3039,Necrópolis Megalítica del Castillejo,01290110028,Málaga,Almogía,Arqueológica
3040,Camino de Tomás Marín,01290110029,Málaga,Almogía,Arqueológica
12962,Villa de la Venta del Fraile,01290110030,Málaga,Almogía,Arqueológica
3041,Despoblado de La Venta del Fraile,01290110031,Málaga,Almogía,Arqueológica
3042,Fuente del Infante,01290110032,Málaga,Almogía,Arqueológica
12963,Cuevas arroyo Cupiana,01290110033,,,Arqueológica
12964,Hoya del Abad II,01290110034,Málaga,Almogía,Arqueológica
12965,Arroyo Matamoros,01290110035,Málaga,Almogía,Arqueológica
3043,Herriza del camino del barrio de la Hornilla,01290110036,Málaga,Almogía,Arqueológica
3044,El Campillo 2,01290110037,Málaga,Almogía,Arqueológica
12966,Cortijo de Puerto Marín,01290110038,Málaga,Almogía,Arqueológica
12967,Loma de La Flamenca,01290110039,Málaga,Almogía,Arqueológica
3045,Puente Histórico,01290110040,Málaga,Almogía,Arqueológica
3046,Tumbas de la antigua Calle Lomilla,01290110041,Málaga,Almogía,Arqueológica
19618,Iglesia de Nuestra Señora de la Encarnación,01290110042,Málaga,Almogía,Arquitectónica
170803,Cortijo Chillón,01290110043,,,"Arquitectónica, Etnológica"
170815,Cortijo Chirino,01290110044,,,"Arquitectónica, Etnológica"
171083,Cortijo la Concepción o de la Condesa de Cauche,01290110045,,,"Arquitectónica, Etnológica"
170948,Cortijo de la Robla,01290110046,,,"Arquitectónica, Etnológica"
171031,Cortijo el Almendro,01290110047,,,"Arquitectónica, Etnológica"
171057,Cortijo el Campillo,01290110048,,,"Arquitectónica, Etnológica"
171112,Cortijo la Dehesa,01290110049,,,"Arquitectónica, Etnológica"
171183,Cortijo los Llanes,01290110050,,,"Arquitectónica, Etnológica"
171165,Cortijo los Menores,01290110051,,,"Arquitectónica, Etnológica"
171155,Cortijo los Pilones de Abajo,01290110052,,,"Arquitectónica, Etnológica"
171190,Cortijo Pacheco,01290110053,,,"Arquitectónica, Etnológica"
171205,Cortijo Rosa Capilla,01290110054,,,"Arquitectónica, Etnológica"
171402,"Venta del Fraile, de Cantarraiján o Cantarraizán",01290110055,,,"Arquitectónica, Etnológica"
197166,Iglesia del Cerro de las Torres,01290110058,Málaga,Almogía,Arquitectónica
800,Castillo,01290120001,Málaga,Álora,"Arqueológica, Arquitectónica"
18388,Convento de Nuestra Señora de las Flores,01290120002,Málaga,Álora,Arquitectónica
18389,Iglesia de Nuestra Señora de la Encarnación,01290120003,Málaga,Álora,Arquitectónica
12968,Terrazas de Canca,01290120007,Málaga,Álora,Arqueológica
12969,Hoyo del Conde,01290120008,Málaga,Álora,Arqueológica
12913,Cueva de los Infantes I y II,01290120009,Málaga,Álora,Arqueológica
3047,Alfar ibérico de Arroyo Hondo,01290120010,Málaga,Álora,Arqueológica
3048,Villa romana de Canca,01290120011,Málaga,Álora,Arqueológica
12914,Estación de Álora,01290120012,Málaga,Álora,Arqueológica
3024,Olivar de la Tumba,01290120013,Málaga,Álora,Arqueológica
3025,Peñon de la Almona,01290120014,Málaga,Álora,Arqueológica
12915,Bombiche de Arriba,01290120015,Málaga,Álora,Arqueológica
12916,Villa romana del Tesorillo,01290120016,Málaga,Álora,Arqueológica
3026,Despoblado de Arroyo Morales,01290120017,Málaga,Álora,Arqueológica
3027,Despoblado de Sabinar,01290120018,Málaga,Álora,Arqueológica
8599,Molino de Adolfo,01290120019,Málaga,Álora,Etnológica
8600,El Molino,01290120020,Málaga,Álora,Etnológica
8601,La Molina,01290120021,Málaga,Álora,Etnológica
18379,Molino Ramírez I,01290120022,Málaga,Álora,Etnológica
8602,Molino Ramírez II,01290120023,Málaga,Álora,Etnológica
18380,Cementerio Municipal de Alora,01290120024,Málaga,Álora,Arquitectónica
3028,Termas romanas de Canca,01290120026,Málaga,Álora,Arqueológica
12917,Loma del Morquecho,01290120027,Málaga,Álora,Arqueológica
3029,El Castillejo,01290120028,Málaga,Álora,"Arqueológica, Arquitectónica"
12918,Despoblado Venta de los Conejitos,01290120029,Málaga,Álora,Arqueológica
3030,Sitio Arqueológico de Álora,01290120030,Málaga,Álora,Arqueológica
3031,Cerro de las Torres,01290120031,Málaga,Álora,Arqueológica
3032,Cisterna del Cerro de las Torres,01290120032,Málaga,Álora,Arqueológica
12919,Fuente del Chamizo,01290120033,Málaga,Álora,Arqueológica
3033,Cortijo Melero,01290120034,Málaga,Álora,Arqueológica
12920,Villa del arroyo de la Cureña,01290120035,Málaga,Álora,Arqueológica
3034,Ladera Peñón del Negro,01290120036,Málaga,Álora,Arqueológica
170827,Cortijo Bombiche,01290120037,,,"Arquitectónica, Etnológica"
170819,Cortijo Casablanca,01290120038,,,"Arquitectónica, Etnológica"
171110,Cortijo La Fiscala,01290120039,,,"Arquitectónica, Etnológica"
171340,Lagar el Tallista,01290120040,,,"Arquitectónica, Etnológica"
170191,Ermita de la Tres Cruces,01290120041,Málaga,Álora,Etnológica
187499,Fábrica de esencias de azahar Saisse Cavalier,01290120043,Málaga,Álora,Arquitectónica
187492,Fábrica de cementos El Chorro,01290120044,Málaga,Álora,Arquitectónica
187487,Fábrica de carburos de calcio de El Chorro,01290120045,Málaga,Álora,Arquitectónica
187516,Harinera Santa Mariana,01290120046,Málaga,Álora,Arquitectónica
197167,Iglesia del Cerro de las Torres,01290120048,Málaga,Álora,Arquitectónica
197184,Museo Municipal Rafael Lería,01290120050,Málaga,Álora,Arquitectónica
197196,Paredones,01290120051,Málaga,Álora,Arqueológica
197197,Los Cerrajones 1,01290120052,Málaga,Álora,Arqueológica
197198,Los Cerrajones 2,01290120053,Málaga,Álora,Arqueológica
197199,Calabazo,01290120054,Málaga,Álora,Arqueológica
197250,Lavadero del Chaparral,01290120060,Málaga,Álora,Etnológica
197249,Abrevadero de María Pérez,01290120061,Málaga,Álora,Etnológica
197251,Abrevadero del Chaparral,01290120062,,,Etnológica
197248,Aljibe del Molino del Bachiller,01290120063,Málaga,Álora,Etnológica
197247,Fuente de la Higuera,01290120064,Málaga,Álora,Etnológica
251195,Abrigos rupestres de Alhaja Prieta,01290120065,Málaga,Álora,Arqueológica
8603,Torre de María Sagredo,01290130001,Málaga,Alozaina,Arquitectónica
5146,Cueva del Algarrobo,01290130002,Málaga,Alozaina,Arqueológica
5147,Cueva de las Vacas,01290130003,Málaga,Alozaina,Arqueológica
12921,Taller de la Mesa de Jorox,01290130004,Málaga,"Alozaina, Yunquera",Arqueológica
12922,Sima de la Mesa,01290130005,Málaga,Alozaina,Arqueológica
12923,Castillo de Alozaina,01290130006,,,Arqueológica
6116,Despoblado de La Mesa de Jorox,01290130007,Málaga,Alozaina,Arqueológica
6117,Despoblado de Ardite,01290130008,Málaga,Alozaina,Arqueológica
12924,Despoblado de Los Hoyos de los Peñones,01290130009,Málaga,Alozaina,Arqueológica
6102,Iglesia Rupestre de los Hoyos de los Peñones,01290130010,Málaga,Alozaina,Arqueológica
12925,Necropolis de Los Hoyos de los Peñones,01290130011,Málaga,Alozaina,Arqueológica
18381,Molino San Manuel,01290130012,Málaga,Alozaina,Etnológica
18382,El Tejarillo,01290130013,Málaga,Alozaina,Etnológica
171387,Molino del Cristo o de la Viuda,01290130015,,,"Arquitectónica, Etnológica"
182873,Tesorillo de la Llaná,01290130017,,,Arqueológica
215308,Iglesia de Santa Ana,01290130018,Málaga,Alozaina,Arquitectónica
215309,El Charcón,01290130019,Málaga,Alozaina,Arqueológica
215310,Dolmen de la Cuesta de los Almendrillos,01290130020,Málaga,Alozaina,Arqueológica
215412,La Alquería,01290130021,Málaga,Alozaina,Arqueológica
215413,Loma de Alozaina,01290130022,Málaga,Alozaina,Arqueológica
215414,El Peñón,01290130023,Málaga,Alozaina,Arqueológica
215415,Loma Torre,01290130024,,,Arqueológica
215416,La Majadilla,01290130025,Málaga,Alozaina,Arqueológica
215417,Alejo,01290130026,Málaga,Alozaina,Arqueológica
215418,Llano Torre,01290130027,Málaga,Alozaina,Arqueológica
215419,Valentín,01290130028,Málaga,Alozaina,Arqueológica
215420,Cerro Prado,01290130029,Málaga,Alozaina,Arqueológica
301964,Cueva de las Tres Tinajas,01290130030,,,Arqueológica
12926,Sepultura del Gigante,01290140001,Málaga,Alpandeire,Arqueológica
12927,Dolmen de La Fuente del Fresno,01290140002,Málaga,Alpandeire,Arqueológica
12928,Dolmen de Encinas Borrachas,01290140003,Málaga,Alpandeire,Arqueológica
12929,Necropolis de Los Peralejos,01290140004,Málaga,Alpandeire,Arqueológica
12930,Sepultura de la Junta,01290140005,Málaga,Alpandeire,Arqueológica
12931,Cueva la Rope,01290140006,Málaga,Alpandeire,Arqueológica
12932,Sepultura de las Amarillas,01290140007,Málaga,Alpandeire,Arqueológica
12933,Cortijo Rosas,01290140008,Málaga,Alpandeire,Arqueológica
12934,Cortijo Vasija,01290140009,,,Arqueológica
12935,Los Monteros,01290140010,Málaga,Alpandeire,Arqueológica
12936,Cortijo La Mimbre,01290140011,Málaga,Alpandeire,Arqueológica
12937,Restos romanos de Encinas Borrachas,01290140012,Málaga,Alpandeire,Arqueológica
12938,Despoblado de Pospitar,01290140013,Málaga,Alpandeire,Arqueológica
12939,Despoblado de Andalaza,01290140014,Málaga,Alpandeire,Arqueológica
12940,El Castillejo,01290140015,,,Arqueológica
18383,Casa Condes de Colchado,01290150002,Málaga,Antequera,Arquitectónica
18384,Casa del Conde de Valdellano,01290150003,Málaga,Antequera,Arquitectónica
18385,Palacio de los Marqueses de la Peña de los Enamorados,01290150004,Málaga,Antequera,Arquitectónica
18375,Casa Serrailler,01290150005,,,Arquitectónica
12941,Necrópolis del Pozo del Camino,01290150006,Málaga,Antequera,Arqueológica
18376,Palacio de la Marquesa de las Escalonias,01290150007,,,Arquitectónica
8575,Casa de los Colarte,01290150008,Málaga,Antequera,Arquitectónica
18377,Casa del Conde de Pinofiel,01290150009,Málaga,Antequera,Arquitectónica
18378,"Casa en Calle Lucena, nº 21",01290150010,Málaga,Antequera,Arquitectónica
18371,"Casa en Calle Nueva, nº 17",01290150011,Málaga,Antequera,Arquitectónica
16911,Palacio de Nájera,01290150012,Málaga,Antequera,Arquitectónica
18372,Palacio de los Marqueses de Villadarias,01290150013,,,Arquitectónica
18373,Puente del Tajo de los Cidonios,01290150014,Málaga,Antequera,Arquitectónica
17269,Teatro-Cine Torcal,01290150015,Málaga,Antequera,Arquitectónica
254,Ermita de la Virgen de la Espera,01290150016,Málaga,Antequera,"Arqueológica, Arquitectónica"
16890,Arco de los Gigantes,01290150017,Málaga,Antequera,Arquitectónica
18374,Casa del Barón de Sabasona,01290150018,Málaga,Antequera,Arquitectónica
255,Castillo de Jévar,01290150019,,,"Arqueológica, Arquitectónica"
19487,Alcazaba,01290150020,Málaga,Antequera,"Arqueológica, Arquitectónica"
8576,Puerta de Granada,01290150021,Málaga,Antequera,Arquitectónica
23967,Centro Histórico de Antequera,01290150022,Málaga,Antequera,
18366,Iglesia de Santa Catalina de Siena,01290150023,Málaga,Antequera,Arquitectónica
18367,Capilla-Tribuna de la Virgen del Socorro,01290150024,Málaga,Antequera,Arquitectónica
18368,Capilla-Tribuna de la Cruz Blanca,01290150025,Málaga,Antequera,Arquitectónica
18369,Real Colegiata de Santa María La Mayor,01290150026,Málaga,Antequera,Arquitectónica
18370,Iglesia de Nuestra Señora del Carmen,01290150027,Málaga,Antequera,Arquitectónica
8577,Iglesia de San Francisco,01290150028,Málaga,Antequera,Arquitectónica
18362,Iglesia de Nuestra Señora de los Remedios,01290150029,Málaga,Antequera,Arquitectónica
18363,Hospital de San Juan de Dios,01290150030,Málaga,Antequera,Arquitectónica
16889,Colegiata de San Sebastián,01290150031,Málaga,Antequera,Arquitectónica
18364,Iglesia de la Victoria,01290150032,Málaga,Antequera,Arquitectónica
18365,Iglesia Parroquial de Santiago,01290150033,Málaga,Antequera,Arquitectónica
18358,Iglesia del Convento de San Agustín,01290150034,Málaga,Antequera,Arquitectónica
18359,Iglesia del Convento de Santo Domingo,01290150035,Málaga,Antequera,Arquitectónica
18360,Iglesia de San Pedro,01290150036,Málaga,Antequera,Arquitectónica
8578,Iglesia Parroquial de San Miguel,01290150037,Málaga,Antequera,Arquitectónica
18361,Iglesia de Nuestra Señora de Loreto,01290150038,Málaga,Antequera,Arquitectónica
20160,Antiguo Convento de Madre de Dios de Monteagudo,01290150039,Málaga,Antequera,Arquitectónica
18352,Iglesia de San Juan,01290150040,Málaga,Antequera,Arquitectónica
18353,Iglesia Conventual de la Encarnación,01290150041,Málaga,Antequera,Arquitectónica
16891,Iglesia de Santa María de Jesús,01290150042,Málaga,Antequera,Arquitectónica
18354,Iglesia de la Santísima Trinidad,01290150043,Málaga,Antequera,Arquitectónica
18355,Iglesia del Convento de Capuchinos,01290150044,Málaga,Antequera,Arquitectónica
18356,Convento de Nuestra Señora de Belén,01290150045,Málaga,Antequera,Arquitectónica
18357,Iglesia de Santa Eufemia,01290150046,Málaga,Antequera,Arquitectónica
18347,Iglesia de San José,01290150047,Málaga,Antequera,Arquitectónica
8579,Triunfo de la Inmaculada,01290150048,Málaga,Antequera,Arquitectónica
22243,Dolmen de El Romeral,01290150049,,,Arqueológica
22244,Dolmen de Menga,01290150050,,,Arqueológica
12942,Torre Hacho,01290150060,Málaga,Antequera,"Arqueológica, Arquitectónica"
20602,El Gallumbar,01290150064,,,Arqueológica
18348,Albergue Nacional de Carreteras,01290150069,Málaga,Antequera,Arquitectónica
3901,Estación de Bobadilla,01290150072,Málaga,Antequera,Arqueológica
3902,Taller del Torcal,01290150073,Málaga,Antequera,Arqueológica
3903,Cueva de la Pulsera,01290150074,Málaga,Antequera,Arqueológica
3904,Cueva de Marinaleda,01290150075,,,Arqueológica
3891,Sima Hoyo del Tambor,01290150076,,,Arqueológica
3892,Cueva de la Cuerda,01290150077,Málaga,Antequera,Arqueológica
12898,Cueva del Toro,01290150078,,,Arqueológica
3893,Cueva de los Chivos,01290150079,,,Arqueológica
3894,Cerro Marimacho,01290150080,,,Arqueológica
3895,Dolmen de Viera,01290150081,,,Arqueológica
3896,Poblado prehistórico de la Peña de los Enamorados,01290150082,,,Arqueológica
3885,Necrópolis de Alcaide,01290150083,Málaga,Antequera,Arqueológica
12899,Poblado y Necrópolis de La Angostura,01290150084,Málaga,Antequera,Arqueológica
3886,Hoyo de La Burra,01290150085,,,Arqueológica
12900,Desfiladero de los Gaitanes,01290150086,Málaga,Antequera,Arqueológica
3888,Garsidonia,01290150088,Málaga,Antequera,Arqueológica
3889,Villa romana de Antequera,01290150089,Málaga,Antequera,Arqueológica
12901,Antikaria,01290150090,Málaga,Antequera,Arqueológica
12902,Termas romanas de Santa María la Mayor,01290150091,Málaga,Antequera,Arqueológica
3890,Ciudad romana de Aratispi,01290150092,Málaga,Antequera,Arqueológica
3880,Ciudad romana de Singilia Barba,01290150093,,,Arqueológica
12903,Hornos de Casasola,01290150095,Málaga,Antequera,Arqueológica
12904,Bobadilla,01290150096,Málaga,Antequera,Arqueológica
12905,Valdolosyesos,01290150097,Málaga,Antequera,Arqueológica
3881,Huerta del Ciprés,01290150098,Málaga,Antequera,Arqueológica
12906,Loma del Quejigo,01290150099,Málaga,Antequera,Arqueológica
3882,Cortijo de Los Pontones,01290150100,Málaga,Antequera,Arqueológica
12907,Villa romana de Los Portones de la Puebla,01290150101,Málaga,Antequera,Arqueológica
20161,Villa romana de la Estación,01290150102,,,Arqueológica
3883,Los Villares,01290150103,Málaga,Antequera,Arqueológica
3884,Las Piletas,01290150104,Málaga,Antequera,Arqueológica
12908,Cerro de la Virgen,01290150106,Málaga,Antequera,Arqueológica
12909,Tumba de Bobadilla,01290150107,Málaga,Antequera,Arqueológica
